序号,开始时间,结束时间,查询粒度,子网,子网名称,网元,网元名称,小区,小区名称,eNodeB,eNodeB名称,[LTE]小区无线接通率,[LTE]无线接通率,[LTE]无线接通率_1516610800155-0-0,[LTE]无线掉线率-,[FDD]RRC连接建立成功率,[FDD]E-RAB建立成功率,[FDD]RRC连接掉话率,E-RAB掉线率-FDD_1498916186273-0-9,[FDD]E-RAB阻塞率,[FDD]小区的可用率,[LTE]下行数据重传率,上行PRB平均利用率(集团),下行PRB平均利用率(集团),上行PRB利用率-扩容,下行PRB利用率-扩容,[LTE]上行PRB平均利用率(%),[LTE]下行PRB平均利用率(%),PDCCH信道CCE占用率-FDD_1498916186273-0-62,用户面最大激活UE数,用户面平均激活UE数,RRC连接建立最大用户数,RRC连接建立平均用户数,[FDD]最大的RRC连接建立个数,[FDD]平均的RRC连接建立个数,[FDD]小区上行PDCP层最大流量(兆比特/秒),[FDD]小区上行PDCP层最小流量(兆比特/秒),[FDD]小区上行PDCP层平均流量(兆比特/秒),[FDD]小区下行PDCP层最大流量(兆比特/秒),[FDD]小区下行PDCP层最小流量(兆比特/秒),[FDD]小区下行PDCP层平均流量(兆比特/秒),空口上行业务字节数(ZXJT)单位:GB ,空口下行业务字节数(ZXJT)单位:GB,小区上行BLER,小区下行BLER,RB平均干扰均值（0-24）,RB平均干扰均值(0-29),RB平均干扰均值（0-99）_1516610800155-0-16,"TA在范围[0,1)的上报次数","TA在范围[1,3)的上报次数","TA在范围[3,5)的上报次数","TA在范围[5,7)的上报次数","TA在范围[7,9)的上报次数","TA在范围[9,11)的上报次数","TA在范围[11,13)的上报次数","TA在范围[13,20)的上报次数","TA在范围[20,27)的上报次数","TA在范围[27,34)的上报次数","TA在范围[34,40)的上报次数",小区下行PDCP SDU时延(毫秒),小区上行PDCP SDU丢包个数,小区下行PDCP SDU丢包个数,小区上行PDCP 总的SDU个数,小区下行PDCP 总的SDU个数,[LTE]RLC PDU重传率
6003,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721756,CGZ011D80H_市中防疫站(721756),83,FGZ011D803H1_市中防疫站,721756,CGZ011D80H_市中防疫站,100.00%,100.00%,100.00%,1.75%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,6.85%,0.44%,4.40%,0.44%,4.40%,0,4.40%,9.84%,3,0.2279,5,0.9522,5,0,0.498,0,0.0046,5.6738,0,0.0198,0,0.01,0.00%,0.00%,-115.01,-115,-118,,,,,,,,,,,,424434,0,6,24589,28954,0.00%
6004,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721765,CGZ011D90R_泉景映翠园-一品大酒店(721765),81,FGZ011D901R1_泉景映翠园-一品大酒店,721765,CGZ011D90R_泉景映翠园-一品大酒店,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,7.48%,0.15%,4.62%,0.15%,4.62%,0,4.62%,11.43%,2,0.0384,3,0.2044,3,0,0.4923,0,0.0024,1.4848,0,0.0136,0,0.01,0.00%,0.00%,-119.18,-119,-119,,,,,,,,,,,,118910,0,0,7186,7193,0.00%
6005,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721765,CGZ011D90R_泉景映翠园-一品大酒店(721765),82,FGZ011D902R1_泉景映翠园-一品大酒店,721765,CGZ011D90R_泉景映翠园-一品大酒店,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,7.99%,0.11%,4.47%,0.11%,4.47%,0,4.47%,11.57%,2,0.0183,3,0.1556,3,0,0.632,0,0.0013,1.5405,0,0.0057,0,0,0.00%,0.00%,-119.34,-119,-119,,,,,,,,,,,,108602,0,0,3246,3624,0.00%
6006,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721765,CGZ011D90R_泉景映翠园-一品大酒店(721765),83,FGZ011D903R1_泉景映翠园-一品大酒店,721765,CGZ011D90R_泉景映翠园-一品大酒店,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,3.73%,0.20%,4.46%,0.20%,4.46%,0,4.46%,10.14%,3,0.1207,5,0.5534,5,0,0.4253,0,0.0022,2.1776,0,0.0084,0,0,0.00%,0.00%,-118.47,-118,-119,,,,,,,,,,,,138988,1,0,11112,12750,0.00%
6007,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721776,CGZ011E07H_王官庄基站(721776),81,FGZ011E071H1_王官庄基站,721776,CGZ011E07H_王官庄基站_王官庄大众广场西侧-王官庄基站,100.00%,100.00%,100.00%,3.51%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,7.93%,1.98%,5.21%,1.98%,5.21%,0,5.21%,9.86%,5,0.4579,7,2.2683,7,2,0.5966,0,0.0176,9.7724,0,0.1024,0.01,0.04,0.00%,0.00%,-102.09,-105,-115,,,,,,,,,,,,1550460,7,78,58782,70547,0.00%
6008,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721776,CGZ011E07H_王官庄基站(721776),82,FGZ011E072H1_王官庄基站,721776,CGZ011E07H_王官庄基站_王官庄大众广场西侧-王官庄基站,100.00%,100.00%,100.00%,4.76%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,5.93%,0.51%,4.74%,0.51%,4.74%,0,4.74%,10.45%,3,0.1416,4,0.5483,4,0,0.1843,0,0.0026,4.205,0,0.0222,0,0.01,0.00%,0.00%,-98.15,-101,-114,,,,,,,,,,,,912793,0,918,14712,16472,0.00%
6009,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721776,CGZ011E07H_王官庄基站(721776),83,FGZ011E073H1_王官庄基站,721776,CGZ011E07H_王官庄基站_王官庄大众广场西侧-王官庄基站,100.00%,100.00%,100.00%,3.70%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,8.55%,0.48%,4.75%,0.48%,4.75%,0,4.75%,9.30%,3,0.1345,6,0.9856,6,0,2.04,0,0.0067,7.7415,0,0.0444,0,0.02,0.00%,0.00%,-109.99,-111,-117,,,,,,,,,,,,1299824,2,12,16947,24038,0.00%
6010,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721797,CGZ011E28R_南郊热电_福彩中心_龙泰苑2号楼-建设路大桥分裂机房(721797),81,FGZ011E281R1_南郊热电-建设路大桥分裂机房,721797,CGZ011E28R_南郊热电_福彩中心_龙泰苑2号楼-建设路大桥分裂机房,100.00%,0.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,-120,-120,-120,,,,,,,,,,,,0,0,0,0,0,0.00%
6011,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721797,CGZ011E28R_南郊热电_福彩中心_龙泰苑2号楼-建设路大桥分裂机房(721797),82,FGZ011E282R1_南郊热电-建设路大桥分裂机房,721797,CGZ011E28R_南郊热电_福彩中心_龙泰苑2号楼-建设路大桥分裂机房,100.00%,0.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,-120,-120,-120,,,,,,,,,,,,0,0,0,0,0,0.00%
6012,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721797,CGZ011E28R_南郊热电_福彩中心_龙泰苑2号楼-建设路大桥分裂机房(721797),83,FGZ011E283R1_福彩中心-建设路大桥分裂机房,721797,CGZ011E28R_南郊热电_福彩中心_龙泰苑2号楼-建设路大桥分裂机房,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,7.73%,0.15%,4.68%,0.15%,4.68%,0,4.68%,8.91%,2,0.1023,4,0.56,4,0,0.3381,0,0.0024,6.8916,0,0.0124,0,0.01,0.00%,0.00%,-116.3,-116,-119,,,,,,,,,,,,227944,2,0,12439,14640,0.00%
6013,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721797,CGZ011E28R_南郊热电_福彩中心_龙泰苑2号楼-建设路大桥分裂机房(721797),84,FGZ011E284R1_福彩中心-建设路大桥分裂机房,721797,CGZ011E28R_南郊热电_福彩中心_龙泰苑2号楼-建设路大桥分裂机房,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.11%,0.00%,0.00%,100.00%,9.35%,3.13%,8.39%,3.13%,8.39%,0,8.39%,10.23%,5,0.9047,9,3.0694,9,3,0.4378,0,0.023,7.3916,0,0.2602,0.01,0.11,0.00%,0.00%,-114.68,-115,-118,,,,,,,,,,,,2779172,7,0,121132,180705,0.00%
6014,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721797,CGZ011E28R_南郊热电_福彩中心_龙泰苑2号楼-建设路大桥分裂机房(721797),85,FGZ011E285R1_福彩中心-建设路大桥分裂机房,721797,CGZ011E28R_南郊热电_福彩中心_龙泰苑2号楼-建设路大桥分裂机房,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,6.54%,0.24%,4.38%,0.24%,4.38%,0,4.38%,8.98%,3,0.1648,4,0.7161,4,0,0.1732,0,0.0026,4.2115,0,0.0093,0,0,0.00%,0.00%,-117.8,-118,-119,,,,,,,,,,,,259889,0,0,15421,17682,0.00%
6015,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721797,CGZ011E28R_南郊热电_福彩中心_龙泰苑2号楼-建设路大桥分裂机房(721797),86,FGZ011E286R1_龙泰苑2号楼-建设路大桥分裂机房,721797,CGZ011E28R_南郊热电_福彩中心_龙泰苑2号楼-建设路大桥分裂机房,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,6.72%,0.44%,4.79%,0.44%,4.79%,0,4.79%,8.97%,4,0.2966,6,1.0794,6,1,2.7229,0,0.0119,9.5074,0,0.0416,0.01,0.02,0.00%,0.00%,-116.99,-117,-119,,,,,,,,,,,,811799,4,1,35692,41157,0.00%
6016,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721797,CGZ011E28R_南郊热电_福彩中心_龙泰苑2号楼-建设路大桥分裂机房(721797),87,FGZ011E287R1_龙泰苑2号楼-建设路大桥分裂机房,721797,CGZ011E28R_南郊热电_福彩中心_龙泰苑2号楼-建设路大桥分裂机房,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,7.41%,0.05%,4.31%,0.05%,4.31%,0,4.31%,9.61%,3,0.0397,4,0.2094,4,0,0.2097,0,0.0013,11.1668,0,0.0168,0,0.01,0.00%,0.00%,-116.57,-117,-119,,,,,,,,,,,,234063,0,0,6205,8674,0.00%
6017,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721797,CGZ011E28R_南郊热电_福彩中心_龙泰苑2号楼-建设路大桥分裂机房(721797),88,FGZ011E288R1_龙泰苑2号楼-建设路大桥分裂机房,721797,CGZ011E28R_南郊热电_福彩中心_龙泰苑2号楼-建设路大桥分裂机房,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,8.02%,0.23%,4.55%,0.23%,4.55%,0,4.55%,8.47%,3,0.1809,5,0.8511,5,0,0.479,0,0.0047,11.9221,0,0.0333,0,0.01,0.00%,0.00%,-115.34,-116,-118,,,,,,,,,,,,598271,3,6,23258,29753,0.00%
6018,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721799,CGZ011E30R_梁庄新区2区1号楼-塑料四厂分裂机房(721799),81,FGZ011E301R1_梁庄新区2区1号楼-塑料四厂分裂机房,721799,CGZ011E30R_梁庄新区2区1号楼-塑料四厂分裂机房,98.29%,98.29%,98.29%,0.00%,98.80%,99.48%,0.19%,0.00%,0.00%,100.00%,9.79%,9.57%,17.56%,9.57%,17.56%,0,17.56%,18.27%,9,2.0037,15,6.3905,15,6,1.7954,0,0.0636,18.4901,0,1.0558,0.03,0.46,0.00%,0.00%,-109.18,-110,-117,,,,,,,,,,,,29560559,4,102,305274,510504,0.00%
6019,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721799,CGZ011E30R_梁庄新区2区1号楼-塑料四厂分裂机房(721799),82,FGZ011E302R1_梁庄新区2区1号楼-塑料四厂分裂机房,721799,CGZ011E30R_梁庄新区2区1号楼-塑料四厂分裂机房,99.42%,99.42%,99.42%,0.00%,99.42%,100.00%,0.00%,0.00%,0.00%,100.00%,10.59%,10.40%,24.07%,10.40%,24.07%,0,24.07%,18.81%,8,1.7716,13,5.5811,13,5,4.3468,0,0.1002,17.7819,0,1.7642,0.04,0.76,0.00%,0.00%,-111.73,-113,-117,,,,,,,,,,,,39101940,3,3,418585,724861,0.00%
6020,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721799,CGZ011E30R_梁庄新区2区1号楼-塑料四厂分裂机房(721799),83,FGZ011E303R1_梁庄新区2区1号楼-塑料四厂分裂机房,721799,CGZ011E30R_梁庄新区2区1号楼-塑料四厂分裂机房,100.00%,100.00%,100.00%,1.10%,100.00%,100.00%,0.19%,0.12%,0.00%,100.00%,10.55%,2.06%,6.85%,2.06%,6.85%,0,6.85%,11.37%,3,0.2019,6,1.0039,6,1,0.9396,0,0.0113,17.5975,0,0.1715,0,0.07,0.00%,0.00%,-111.19,-112,-117,,,,,,,,,,,,4019769,0,0,41456,68792,0.00%
6021,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721808,CGZ011E41H_市中车管所南(721808),81,FGZ011E411H1_市中车管所南,721808,CGZ011E41H_市中车管所南,97.67%,97.67%,97.67%,0.81%,98.95%,98.71%,0.38%,0.10%,0.00%,100.00%,8.42%,6.07%,8.34%,6.07%,8.34%,0,8.34%,13.12%,6,0.8691,11,3.4144,11,3,5.5147,0,0.028,16.327,0,0.408,0.01,0.18,0.00%,0.00%,-106.24,-108,-116,,,,,,,,,,,,7281767,300,52,112680,201175,0.00%
6022,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721808,CGZ011E41H_市中车管所南(721808),82,FGZ011E412H1_市中车管所南,721808,CGZ011E41H_市中车管所南,99.50%,99.50%,99.50%,3.68%,100.00%,99.50%,0.45%,0.12%,0.00%,100.00%,6.71%,3.14%,5.51%,3.14%,5.51%,0,5.51%,11.71%,5,0.4435,8,1.6978,8,1,1.5434,0,0.0132,21.246,0,0.0884,0.01,0.04,0.00%,0.00%,-98.42,-102,-114,,,,,,,,,,,,2132288,29,366,47712,62867,0.00%
6023,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721808,CGZ011E41H_市中车管所南(721808),83,FGZ011E413H1_市中车管所南,721808,CGZ011E41H_市中车管所南,98.18%,98.18%,98.18%,0.00%,98.18%,100.00%,1.56%,0.00%,0.00%,100.00%,8.59%,1.11%,4.58%,1.11%,4.58%,0,4.58%,11.71%,3,0.1713,4,0.5356,4,0,0.3654,0,0.0036,9.6048,0,0.0333,0,0.01,0.00%,0.00%,-86.39,-91,-111,,,,,,,,,,,,636891,235,454,15513,18319,0.00%
6024,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721814,CGZ011E48H_市直培训中心(721814),81,FGZ011E481H1_市直培训中心,721814,CGZ011E48H_市直培训中心,100.00%,100.00%,100.00%,0.58%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,7.14%,1.18%,5.06%,1.18%,5.06%,0,5.06%,9.59%,5,0.4441,7,1.6394,7,1,0.5668,0,0.0114,4.144,0,0.0476,0,0.02,0.00%,0.00%,-108.45,-110,-117,,,,,,,,,,,,1149220,0,125,45941,57994,0.00%
6025,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721814,CGZ011E48H_市直培训中心(721814),82,FGZ011E482H1_市直培训中心,721814,CGZ011E48H_市直培训中心,99.33%,99.33%,99.33%,1.46%,99.33%,100.00%,0.00%,0.00%,0.00%,100.00%,3.91%,1.53%,4.87%,1.53%,4.87%,0,4.87%,9.57%,5,1.206,7,2.1711,7,2,0.3722,0,0.0216,8.5123,0,0.0418,0.01,0.02,0.00%,0.00%,-114.86,-115,-118,,,,,,,,,,,,1528167,8,60,147677,154133,0.00%
6026,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721814,CGZ011E48H_市直培训中心(721814),83,FGZ011E483H1_市直培训中心,721814,CGZ011E48H_市直培训中心,95.62%,95.62%,95.62%,9.76%,98.08%,97.50%,0.75%,0.83%,0.00%,100.00%,2.93%,0.51%,4.30%,0.51%,4.30%,0,4.30%,12.57%,3,0.1006,3,0.2989,3,0,0.2361,0,0.0008,0.5275,0,0.0017,0,0,0.00%,0.00%,-93,-97,-113,,,,,,,,,,,,75291,173,679,3232,4866,0.00%
6027,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721814,CGZ011E48H_市直培训中心(721814),91,FDZ011E484H1_市直培训中心,721814,CGZ011E48H_市直培训中心,99.41%,99.41%,99.41%,0.00%,99.41%,100.00%,0.00%,0.00%,0.00%,100.00%,4.57%,0.37%,1.82%,0.37%,1.82%,0,1.82%,6.91%,4,0.4448,10,2.9689,10,2,29.5331,0,0.043,44.637,0,0.1081,0.02,0.05,0.00%,0.00%,-119.99,-119,-119,,,,,,,,,,,,643377,29,0,66567,80017,0.00%
6028,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721814,CGZ011E48H_市直培训中心(721814),92,FDZ011E485H1_市直培训中心,721814,CGZ011E48H_市直培训中心,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,3.69%,0.17%,1.73%,0.17%,1.73%,0,1.73%,6.07%,3,0.2402,8,1.9689,8,1,0.5933,0,0.0068,30.3822,0,0.0386,0,0.02,0.00%,0.00%,-120,-120,-119,,,,,,,,,,,,296347,0,0,26393,38026,0.00%
6029,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721814,CGZ011E48H_市直培训中心(721814),93,FDZ011E486H1_市直培训中心,721814,CGZ011E48H_市直培训中心,100.00%,0.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,-120,-120,-120,,,,,,,,,,,,0,0,0,0,0,0.00%
6030,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721816,CGZ011E50H_济南市畜牧兽医局_十六里河婴贝儿_十六里河营业厅-畜牧兽医局(721816),81,FGZ011E501R1_十六里河婴贝儿-畜牧局南,721816,CGZ011E50H_济南市畜牧兽医局_十六里河婴贝儿_十六里河营业厅-牧兽医局,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,6.88%,0.87%,4.46%,0.87%,4.46%,0,4.46%,12.24%,3,0.0682,3,0.1456,3,0,0.6239,0,0.0197,3.5579,0,0.0205,0.01,0.01,0.00%,0.00%,-111.48,-112,-117,,,,,,,,,,,,208646,0,4,20313,20636,0.00%
6031,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721816,CGZ011E50H_济南市畜牧兽医局_十六里河婴贝儿_十六里河营业厅-畜牧兽医局(721816),82,FGZ011E502R1_十六里河婴贝儿-畜牧局南,721816,CGZ011E50H_济南市畜牧兽医局_十六里河婴贝儿_十六里河营业厅-牧兽医局,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,9.38%,1.55%,6.39%,1.55%,6.39%,0,6.39%,10.31%,4,1.4466,6,2.0316,6,2,1.1568,0,0.0288,23.8901,0,0.3087,0.01,0.14,0.00%,0.00%,-109.52,-111,-117,,,,,,,,,,,,3843527,0,5,167950,191075,0.00%
6032,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721816,CGZ011E50H_济南市畜牧兽医局_十六里河婴贝儿_十六里河营业厅-畜牧兽医局(721816),83,FGZ011E503R1_十六里河婴贝儿-畜牧局南,721816,CGZ011E50H_济南市畜牧兽医局_十六里河婴贝儿_十六里河营业厅-牧兽医局,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,10.28%,0.96%,6.80%,0.96%,6.80%,0,6.80%,11.13%,3,0.1856,4,0.6244,4,0,0.7296,0,0.0145,12.3341,0,0.3093,0.01,0.13,0.00%,0.00%,-107.37,-109,-116,,,,,,,,,,,,6028924,0,0,65115,117580,0.00%
6033,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721816,CGZ011E50H_济南市畜牧兽医局_十六里河婴贝儿_十六里河营业厅-畜牧兽医局(721816),84,FGZ011E504R1_济南畜牧兽医局-畜牧局南,721816,CGZ011E50H_济南市畜牧兽医局_十六里河婴贝儿_十六里河营业厅-牧兽医局,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,5.95%,0.21%,4.90%,0.21%,4.90%,0,4.90%,10.31%,2,0.1619,2,0.25,2,0,0.2768,0,0.001,2.337,0,0.0058,0,0,0.00%,0.00%,-109.14,-110,-117,,,,,,,,,,,,130746,0,5,7486,7259,0.00%
6034,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721816,CGZ011E50H_济南市畜牧兽医局_十六里河婴贝儿_十六里河营业厅-畜牧兽医局(721816),85,FGZ011E505R1_济南畜牧兽医局-畜牧局南,721816,CGZ011E50H_济南市畜牧兽医局_十六里河婴贝儿_十六里河营业厅-牧兽医局,100.00%,100.00%,100.00%,3.70%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,9.51%,0.44%,5.37%,0.44%,5.37%,0,5.37%,10.66%,3,0.0938,5,0.7706,5,0,0.1997,0,0.0018,2.3148,0,0.024,0,0.01,0.00%,0.00%,-113.09,-114,-118,,,,,,,,,,,,416522,0,2,12028,17166,0.00%
6035,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721816,CGZ011E50H_济南市畜牧兽医局_十六里河婴贝儿_十六里河营业厅-畜牧兽医局(721816),86,FGZ011E506R1_济南畜牧兽医局-畜牧局南,721816,CGZ011E50H_济南市畜牧兽医局_十六里河婴贝儿_十六里河营业厅-牧兽医局,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.39%,0.00%,0.00%,100.00%,8.57%,1.52%,6.02%,1.52%,6.02%,0,6.02%,12.85%,4,0.5776,6,1.1516,6,1,0.882,0,0.0055,14.0511,0,0.0414,0,0.02,0.00%,0.00%,-100.07,-103,-115,,,,,,,,,,,,1230642,11,3096,23771,27882,0.00%
6036,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721816,CGZ011E50H_济南市畜牧兽医局_十六里河婴贝儿_十六里河营业厅-畜牧兽医局(721816),87,FGZ011E507R1_十六里河营业厅-畜牧局南,721816,CGZ011E50H_济南市畜牧兽医局_十六里河婴贝儿_十六里河营业厅-牧兽医局,100.00%,100.00%,100.00%,6.98%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,7.96%,1.86%,6.06%,1.86%,6.06%,0,6.06%,9.50%,4,0.4985,6,1.835,6,1,4.87,0,0.0276,8.4519,0,0.072,0.01,0.03,0.00%,0.00%,-102.55,-105,-115,,,,,,,,,,,,1622328,3,265,57692,59301,0.00%
6037,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721816,CGZ011E50H_济南市畜牧兽医局_十六里河婴贝儿_十六里河营业厅-畜牧兽医局(721816),88,FGZ011E508R1_十六里河营业厅-畜牧局南,721816,CGZ011E50H_济南市畜牧兽医局_十六里河婴贝儿_十六里河营业厅-牧兽医局,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,5.71%,0.14%,4.86%,0.14%,4.86%,0,4.86%,10.42%,1,0.059,3,0.1967,3,0,0.205,0,0.0013,7.8418,0,0.0073,0,0,0.00%,0.00%,-107.74,-109,-116,,,,,,,,,,,,178467,0,1,8677,9994,0.00%
6038,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721816,CGZ011E50H_济南市畜牧兽医局_十六里河婴贝儿_十六里河营业厅-畜牧兽医局(721816),89,FGZ011E509R1_十六里河营业厅-畜牧局南,721816,CGZ011E50H_济南市畜牧兽医局_十六里河婴贝儿_十六里河营业厅-牧兽医局,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,6.92%,0.09%,4.93%,0.09%,4.93%,0,4.93%,10.86%,2,0.0642,3,0.14,3,0,0.4487,0,0.0019,4.7866,0,0.0071,0,0,0.00%,0.00%,-106.96,-109,-116,,,,,,,,,,,,279507,0,1,10565,10010,0.00%
6039,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721819,CGZ011H34R_西八热源-祥泰广场(721819),81,FGZ011H341R1_西八热源-祥泰广场,721819,CGZ011H34R_西八热源-祥泰广场,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,5.02%,0.29%,3.77%,0.29%,3.77%,0,3.77%,9.72%,2,0.2175,4,0.3739,4,0,0.3525,0,0.0041,2.1768,0,0.0086,0,0,0.00%,0.00%,-119.54,-119,-119,,,,,,,,,,,,221886,0,0,26419,26733,0.00%
6040,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721819,CGZ011H34R_西八热源-祥泰广场(721819),82,FGZ011H342R1_西八热源-祥泰广场,721819,CGZ011H34R_西八热源-祥泰广场,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,9.01%,0.66%,4.76%,0.66%,4.76%,0,4.76%,7.96%,3,0.323,5,1.2711,5,1,0.608,0,0.0074,11.226,0,0.062,0,0.03,0.00%,0.00%,-117.83,-118,-119,,,,,,,,,,,,1184804,5,1,37088,53575,0.00%
6041,2018/4/15 10:00,2018/4/15 11:00,1小时,5312,子网(MO SDR)(5312),721819,CGZ011H34R_西八热源-祥泰广场(721819),83,FGZ011H343R1_西八热源-祥泰广场,721819,CGZ011H34R_西八热源-祥泰广场,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,9.25%,0.79%,5.49%,0.79%,5.49%,0,5.49%,8.99%,3,0.1764,5,0.9894,5,0,0.3079,0,0.0069,9.9192,0,0.1304,0,0.06,0.00%,0.00%,-119.03,-119,-119,,,,,,,,,,,,2694169,0,1,35701,60051,0.00%
